1018,0.0,0.0,0.0,-0.010917629,0.046539806,0.39630046,0.0,0.0,0.0,0.0 , 0.0
1019,0.038905777,1.6095021,9.922171,-0.010917629,0.046539806,0.39630046,0.0,0.0,0.0,0.0 , 7.0363574
1019,0.038905777,1.6095021,9.922171,-0.010917629,0.046539806,0.39630046,-29.099077,-13.502183,360.0192,0.0 , 7.0363574
1020,0.038905777,1.6095021,9.922171,-0.010917629,0.046539806,0.39630046,-26.619734,-15.016514,340.6298,0.0 , 7.0363574
1020,0.038905777,1.6095021,9.922171,-0.010917629,0.046539806,0.39630046,-18.466122,-20.027502,277.01752,0.0 , 7.0363574
1021,0.038905777,1.6095021,9.922171,-0.010917629,0.046539806,0.39630046,-6.648186,-27.31248,185.38411,0.0 , 7.0363574
1021,0.038905777,1.6095021,9.922171,-0.010917629,0.046539806,0.39630046,4.699097,-34.30075,98.50773,0.0 , 7.0363574
1022,0.038905777,1.6095021,9.922171,-0.010917629,0.046539806,0.39630046,13.560449,-39.80104,31.249771,0.0 , 7.0363574
1022,0.038905777,1.6095021,9.922171,-0.010917629,0.046539806,0.39630046,19.339304,-43.472145,-13.316792,0.0 , 7.0363574
1023,0.038905777,1.6095021,9.922171,-0.010917629,0.046539806,0.39630046,22.442617,-45.483532,-38.297962,0.0 , 7.0363574
1024,0.038905777,1.6095021,9.922171,-0.010917629,0.046539806,0.39630046,23.73544,-46.26696,-49.009724,0.0 , 7.0363574
1024,0.038905777,1.6095021,9.922171,-0.010917629,0.046539806,0.39630046,23.959616,-46.353374,-50.756336,0.0 , 7.0363574
1032,0.038905777,1.6095021,9.922171,-0.010917629,0.046539806,0.39630046,23.525116,-46.17887,-47.816116,0.0 , 7.0363574
1034,0.038905777,1.6095021,9.922171,-0.048201885,0.0060597565,0.3536899,23.525116,-46.17887,-47.816116,0.0 , 7.0363574
1035,-0.076614454,1.4556746,9.959879,-0.048201885,0.0060597565,0.3536899,23.525116,-46.17887,-47.816116,0.0 , 9.157097
1036,-0.076614454,1.4556746,9.959879,-0.04074503,0.004994492,0.34942883,23.525116,-46.17887,-47.816116,0.0 , 9.157097
1036,0.038905777,1.4945804,9.960478,-0.04074503,0.004994492,0.34942883,23.525116,-46.17887,-47.816116,0.0 , 9.797571
1037,0.038905777,1.4945804,9.960478,-0.03222292,0.004994492,0.341972,23.525116,-46.17887,-47.816116,0.0 , 9.797571
1038,0.038307227,1.4939818,9.959879,-0.03222292,0.004994492,0.341972,23.525116,-46.17887,-47.816116,0.0 , 9.989235
1038,0.038307227,1.4939818,9.959879,-0.022635538,0.004994492,0.3355804,23.525116,-46.17887,-47.816116,0.0 , 9.989235
1038,0.11552023,1.417966,9.922171,-0.022635538,0.004994492,0.3355804,23.525116,-46.17887,-47.816116,0.0 , 10.013322
1039,0.11552023,1.417966,9.922171,-0.022635538,0.004994492,0.3355804,20.772478,-44.08888,-32.137016,0.0 , 10.013322
1039,0.11552023,1.417966,9.922171,-0.0141134225,0.00925555,0.32918882,20.772478,-44.08888,-32.137016,0.0 , 10.013322
1040,0.11552023,1.2264298,9.922171,-0.0141134225,0.00925555,0.32918882,20.772478,-44.08888,-32.137016,0.0 , 10.00284
1040,0.11552023,1.2264298,9.922171,-0.0141134225,0.00925555,0.32918882,20.918768,-44.170105,-32.020805,0.0 , 10.00284
1122,0.11552023,1.2264298,9.922171,-0.009852365,0.00925555,0.3238625,20.918768,-44.170105,-32.020805,0.0 , 10.00284
1123,0.11492168,1.2258313,9.921572,-0.009852365,0.00925555,0.3238625,20.918768,-44.170105,-32.020805,0.0 , 9.999222
1123,0.11492168,1.2258313,9.921572,-0.0066565713,0.00925555,0.32279724,20.918768,-44.170105,-32.020805,0.0 , 9.999222
1124,0.038905777,1.3030443,9.960478,-0.0066565713,0.00925555,0.32279724,20.918768,-44.170105,-32.020805,0.0 , 10.031564
1124,0.038905777,1.3030443,9.960478,-0.0066565713,0.00925555,0.32279724,21.145535,-44.224907,-31.959185,0.0 , 10.031564
1126,0.038905777,1.3030443,9.960478,-0.0077218357,0.008190285,0.3206667,21.145535,-44.224907,-31.959185,0.0 , 10.031564
1126,0.038307227,1.3024458,9.959879,-0.0077218357,0.008190285,0.3206667,21.145535,-44.224907,-31.959185,0.0 , 10.040795
